item_id;product_id;item_price;order_id;quantity;created_at
1000;2109;279.02;486;1;2024-11-22 17:39:58+00
1001;7863;234.66;486;2;2024-11-22 17:39:58+00
1002;10715;74.05;487;1;2024-11-22 09:16:30+00
1003;10219;236.95;487;1;2024-11-22 09:16:30+00
1004;2067;279.02;488;2;2024-11-22 10:00:06+00
1005;8522;278.2;488;2;2024-11-22 10:00:06+00
1006;7826;234.66;488;2;2024-11-22 10:00:06+00
1007;42;222.42;489;1;2024-11-23 12:35:38+00
1008;13505;276.23;489;1;2024-11-23 12:35:38+00
1009;11816;294.61;489;1;2024-11-23 12:35:38+00
1010;5105;167.55;490;2;2024-11-23 14:00:17+00
1011;13680;92.62;491;1;2024-11-23 14:28:43+00
1012;3628;39.3;491;1;2024-11-23 14:28:43+00
1013;6547;22.47;491;1;2024-11-23 14:28:43+00
1014;2108;279.02;492;1;2024-11-24 10:13:25+00
1015;593;67.6;493;2;2024-11-24 16:33:54+00
1016;1300;28.56;493;1;2024-11-24 16:33:54+00
1017;4547;264.4;494;1;2024-11-24 13:10:01+00
1018;8502;278.2;495;2;2024-11-25 12:28:23+00
1019;9532;271.65;496;2;2024-11-26 14:08:41+00
1020;4901;208.94;497;2;2024-11-26 17:33:31+00
1021;3493;155.59;498;2;2024-11-27 15:11:36+00
1022;12563;171.24;498;1;2024-11-27 15:11:36+00
1023;11510;287.87;499;2;2024-11-27 11:06:38+00
1024;11591;287.87;499;1;2024-11-27 11:06:38+00
1025;6389;83.11;499;1;2024-11-27 11:06:38+00
1026;10978;53.72;500;1;2024-11-28 14:55:33+00
1027;11797;294.61;500;2;2024-11-28 14:55:33+00
1028;3978;203.5;501;2;2024-11-29 14:43:29+00
1029;8609;20.1;502;1;2024-11-29 16:22:11+00
1030;7676;150.93;502;1;2024-11-29 16:22:11+00
1031;1966;226.63;503;1;2024-11-30 10:28:49+00
1032;12805;180.65;503;1;2024-11-30 10:28:49+00
1033;3301;288.72;504;1;2024-11-30 14:08:18+00
1034;9597;271.65;504;1;2024-11-30 14:08:18+00
1035;13830;215.83;505;1;2024-11-30 10:18:05+00
1036;4305;246.25;505;2;2024-11-30 10:18:05+00
1037;13953;230.3;505;1;2024-11-30 10:18:05+00
1038;4977;208.94;506;1;2024-12-01 12:30:00+00
1039;5606;231.72;506;2;2024-12-01 12:30:00+00
1040;11399;281.15;506;1;2024-12-01 12:30:00+00
1041;6989;113.29;507;1;2024-12-02 11:15:09+00
1042;4286;134.02;508;2;2024-12-03 11:01:21+00
1043;8808;237.93;509;1;2024-12-04 11:53:48+00
1044;8869;28.83;509;1;2024-12-04 11:53:48+00
1045;6291;174.36;510;2;2024-12-04 10:13:04+00
1046;1889;226.63;510;2;2024-12-04 10:13:04+00
1047;10995;53.72;510;1;2024-12-04 10:13:04+00
1048;7247;236.56;511;1;2024-12-04 16:23:07+00
1049;12868;180.65;511;1;2024-12-04 16:23:07+00
1050;7630;289.24;511;1;2024-12-04 16:23:07+00
1051;11503;287.87;512;1;2024-12-05 15:22:46+00
1052;13805;215.83;512;1;2024-12-05 15:22:46+00
1053;2499;135.84;512;1;2024-12-05 15:22:46+00
1054;12162;121.87;513;1;2024-12-06 12:01:47+00
1055;2074;279.02;514;1;2024-12-06 16:17:43+00
1056;7852;234.66;514;2;2024-12-06 16:17:43+00
1057;1416;61.77;515;2;2024-12-06 12:07:11+00
1058;13445;31.23;516;1;2024-12-07 10:13:23+00
1059;12364;237.55;516;2;2024-12-07 10:13:23+00
1060;73;222.42;517;2;2024-12-07 11:13:48+00
1061;7456;102.23;518;2;2024-12-07 17:42:51+00
1062;9620;247.65;519;2;2024-12-08 09:41:04+00
1063;5133;167.55;519;2;2024-12-08 09:41:04+00
1064;13611;92.62;519;1;2024-12-08 09:41:04+00
1065;7780;150.93;520;2;2024-12-09 10:45:36+00
1066;12826;180.65;520;1;2024-12-09 10:45:36+00
1067;13885;215.83;521;1;2024-12-09 09:00:25+00
1068;9002;47.46;522;2;2024-12-10 15:45:40+00
1069;3581;39.3;522;1;2024-12-10 15:45:40+00
1070;10704;74.05;522;1;2024-12-10 15:45:40+00
1071;4713;116.24;523;2;2024-12-11 13:26:51+00
1072;13830;215.83;523;2;2024-12-11 13:26:51+00
1073;8344;290.75;523;2;2024-12-11 13:26:51+00
1074;7500;102.23;524;2;2024-12-11 13:04:43+00
1075;9735;247.65;524;2;2024-12-11 13:04:43+00
1076;8187;111.78;524;1;2024-12-11 13:04:43+00
1077;12112;121.87;525;2;2024-12-12 16:40:26+00
1078;9262;246.6;526;1;2024-12-13 12:58:00+00
1079;1442;61.77;526;1;2024-12-13 12:58:00+00
1080;5653;231.72;526;1;2024-12-13 12:58:00+00
1081;6565;22.47;527;2;2024-12-13 09:51:01+00
1082;1813;158.77;527;1;2024-12-13 09:51:01+00
1083;14258;246.92;527;2;2024-12-13 09:51:01+00
1084;1967;226.63;528;1;2024-12-13 17:20:43+00
1085;13245;235.47;528;1;2024-12-13 17:20:43+00
1086;3572;39.3;529;1;2024-12-14 16:16:29+00
1087;7901;234.66;529;2;2024-12-14 16:16:29+00
1088;10728;74.05;529;1;2024-12-14 16:16:29+00
1089;7784;150.93;530;2;2024-12-14 15:41:40+00
1090;1624;34.97;530;1;2024-12-14 15:41:40+00
1091;3678;39.3;531;1;2024-12-15 10:07:21+00
1092;5871;138.92;531;1;2024-12-15 10:07:21+00
1093;5413;262.44;531;2;2024-12-15 10:07:21+00
1094;6647;154.03;532;2;2024-12-15 16:09:56+00
1095;4956;208.94;532;2;2024-12-15 16:09:56+00
1096;3237;64.84;532;1;2024-12-15 16:09:56+00
1097;9589;271.65;533;2;2024-12-15 12:05:16+00
1098;13587;276.23;533;1;2024-12-15 12:05:16+00
1099;8007;250.91;534;1;2024-12-16 14:40:47+00
1100;6994;113.29;535;2;2024-12-16 13:58:18+00
1101;11904;254.12;535;2;2024-12-16 13:58:18+00
1102;9288;246.6;535;1;2024-12-16 13:58:18+00
1103;2052;279.02;536;2;2024-12-17 15:19:32+00
1104;2082;279.02;536;2;2024-12-17 15:19:32+00
1105;2376;135.84;536;2;2024-12-17 15:19:32+00
1106;4686;116.24;537;2;2024-12-17 15:03:57+00
1107;6793;110.88;537;2;2024-12-17 15:03:57+00
1108;7344;236.56;537;1;2024-12-17 15:03:57+00
1109;3607;39.3;538;1;2024-12-18 09:55:56+00
1110;8579;20.1;538;2;2024-12-18 09:55:56+00
1111;12962;97.53;539;1;2024-12-19 13:05:38+00
1112;11601;46.67;539;1;2024-12-19 13:05:38+00
1113;3938;203.5;539;2;2024-12-19 13:05:38+00
1114;9839;187.29;540;2;2024-12-20 16:14:44+00
1115;7856;234.66;541;1;2024-12-20 12:46:58+00
1116;7302;236.56;541;2;2024-12-20 12:46:58+00
1117;9082;47.46;541;1;2024-12-20 12:46:58+00
1118;9532;271.65;542;2;2024-12-21 17:38:31+00
1119;2017;279.02;542;1;2024-12-21 17:38:31+00
1120;8915;28.83;542;1;2024-12-21 17:38:31+00
1121;12837;180.65;543;2;2024-12-21 12:20:55+00
1122;6397;83.11;544;1;2024-12-22 11:20:13+00
1123;2835;268.57;544;2;2024-12-22 11:20:13+00
1124;2612;275.94;545;1;2024-12-22 14:35:59+00
1125;8647;20.1;545;1;2024-12-22 14:35:59+00
1126;11991;254.12;546;2;2024-12-22 17:22:20+00
1127;10330;236.95;546;2;2024-12-22 17:22:20+00
1128;11834;294.61;547;2;2024-12-23 09:52:02+00
1129;13221;235.47;547;1;2024-12-23 09:52:02+00
1130;498;67.6;548;2;2024-12-23 12:50:41+00
1131;12993;97.53;548;1;2024-12-23 12:50:41+00
1132;9655;247.65;549;1;2024-12-23 15:33:28+00
1133;3691;39.3;550;2;2024-12-24 13:42:11+00
1134;6919;113.29;550;2;2024-12-24 13:42:11+00
1135;7267;236.56;551;2;2024-12-25 11:33:54+00
1136;13221;235.47;551;1;2024-12-25 11:33:54+00
1137;2181;297.07;551;2;2024-12-25 11:33:54+00
1138;4225;134.02;552;2;2024-12-26 09:05:54+00
1139;8725;237.93;552;1;2024-12-26 09:05:54+00
1140;1119;108.62;552;1;2024-12-26 09:05:54+00
1141;5789;162.85;553;1;2024-12-26 11:56:31+00
1142;12653;230.23;554;2;2024-12-27 15:12:32+00
1143;14109;170.61;554;1;2024-12-27 15:12:32+00
1144;8057;250.91;554;2;2024-12-27 15:12:32+00
1145;9814;187.29;555;2;2024-12-28 12:36:09+00
1146;6579;22.47;556;1;2024-12-29 17:10:14+00
1147;3184;64.84;556;1;2024-12-29 17:10:14+00
1148;9606;247.65;556;2;2024-12-29 17:10:14+00
1149;3871;203.5;557;2;2024-12-30 12:39:50+00
1150;12298;197.75;557;1;2024-12-30 12:39:50+00
1151;8501;278.2;557;1;2024-12-30 12:39:50+00
1152;7148;114.53;558;1;2024-12-31 14:55:13+00
1153;6905;113.29;559;1;2025-01-01 11:17:20+00
1154;13295;235.47;559;2;2025-01-01 11:17:20+00
1155;4782;65.61;559;1;2025-01-01 11:17:20+00
1156;13438;31.23;560;2;2025-01-01 11:47:54+00
1157;6380;83.11;560;1;2025-01-01 11:47:54+00
1158;1711;158.77;561;1;2025-01-02 17:53:15+00
1159;2036;279.02;562;2;2025-01-03 14:14:48+00
1160;1068;108.62;562;1;2025-01-03 14:14:48+00
1161;6634;154.03;562;1;2025-01-03 14:14:48+00
1162;7410;102.23;563;1;2025-01-03 14:09:57+00
1163;6207;174.36;563;2;2025-01-03 14:09:57+00
1164;7356;102.23;564;2;2025-01-03 17:49:25+00
1165;7813;234.66;565;2;2025-01-04 15:14:21+00
1166;11356;281.15;565;1;2025-01-04 15:14:21+00
1167;9389;273.36;566;2;2025-01-04 11:27:24+00
1168;10780;74.05;566;2;2025-01-04 11:27:24+00
1169;9172;246.6;566;2;2025-01-04 11:27:24+00
1170;1650;34.97;567;1;2025-01-04 14:46:38+00
1171;547;67.6;568;2;2025-01-05 13:12:27+00
1172;14230;170.61;569;2;2025-01-05 12:00:54+00
1173;10989;53.72;569;1;2025-01-05 12:00:54+00
1174;11351;281.15;569;1;2025-01-05 12:00:54+00
1175;7978;250.91;570;2;2025-01-06 12:15:14+00
1176;4755;65.61;571;1;2025-01-06 14:36:03+00
1177;10756;74.05;571;2;2025-01-06 14:36:03+00
1178;14041;230.3;572;1;2025-01-06 11:58:32+00
1179;8884;28.83;572;1;2025-01-06 11:58:32+00
1180;5559;231.72;573;1;2025-01-07 16:51:47+00
1181;3953;203.5;573;1;2025-01-07 16:51:47+00
1182;4880;65.61;574;1;2025-01-07 10:44:31+00
1183;6971;113.29;575;2;2025-01-08 16:58:25+00
1184;9891;187.29;575;1;2025-01-08 16:58:25+00
1185;2984;215.17;575;2;2025-01-08 16:58:25+00
1186;12449;237.55;576;1;2025-01-09 13:46:52+00
1187;5944;138.92;576;1;2025-01-09 13:46:52+00
1188;11642;46.67;576;1;2025-01-09 13:46:52+00
1189;10879;53.72;577;1;2025-01-10 09:40:09+00
1190;14236;170.61;577;1;2025-01-10 09:40:09+00
1191;10236;236.95;578;1;2025-01-10 15:54:27+00
1192;4033;232.76;579;1;2025-01-10 09:56:15+00
1193;580;67.6;579;1;2025-01-10 09:56:15+00
1194;8048;250.91;579;1;2025-01-10 09:56:15+00
1195;8903;28.83;580;1;2025-01-11 09:27:05+00
1196;4669;116.24;580;2;2025-01-11 09:27:05+00
1197;12402;237.55;581;1;2025-01-11 14:49:34+00
1198;12254;197.75;581;2;2025-01-11 14:49:34+00
1199;7511;289.24;582;2;2025-01-11 13:23:50+00
1200;8492;278.2;583;1;2025-01-12 09:20:37+00
1201;5216;77.25;584;1;2025-01-13 13:30:30+00
1202;2491;135.84;584;2;2025-01-13 13:30:30+00
1203;9227;246.6;584;2;2025-01-13 13:30:30+00
1204;8132;111.78;585;1;2025-01-13 16:21:34+00
1205;11555;287.87;585;2;2025-01-13 16:21:34+00
1206;12439;237.55;585;1;2025-01-13 16:21:34+00
1207;13125;96.28;586;1;2025-01-14 12:25:34+00
1208;6419;83.11;587;2;2025-01-14 15:21:25+00
1209;10068;138.33;587;2;2025-01-14 15:21:25+00
1210;11525;287.87;588;2;2025-01-14 13:03:35+00
1211;3880;203.5;589;2;2025-01-15 09:16:08+00
1212;4255;134.02;590;1;2025-01-15 14:08:04+00
1213;4235;134.02;590;2;2025-01-15 14:08:04+00
1214;8178;111.78;590;2;2025-01-15 14:08:04+00
1215;3570;39.3;591;1;2025-01-15 14:42:44+00
1216;8503;278.2;592;1;2025-01-16 16:18:22+00
1217;8772;237.93;592;2;2025-01-16 16:18:22+00
1218;1002;111.73;593;1;2025-01-16 14:08:21+00
1219;8071;250.91;593;1;2025-01-16 14:08:21+00
1220;2450;135.84;594;1;2025-01-17 10:34:14+00
1221;7567;289.24;594;1;2025-01-17 10:34:14+00
1222;657;281.22;594;1;2025-01-17 10:34:14+00
1223;1554;34.97;595;1;2025-01-18 10:18:47+00
1224;12019;254.12;595;1;2025-01-18 10:18:47+00
1225;2944;268.57;595;1;2025-01-18 10:18:47+00
1226;13472;276.23;596;1;2025-01-19 16:04:08+00
1227;12755;230.23;596;1;2025-01-19 16:04:08+00
1228;5663;231.72;596;1;2025-01-19 16:04:08+00
1229;6104;163.16;597;2;2025-01-20 10:12:25+00
1230;6331;83.11;598;1;2025-01-20 12:17:37+00
1231;10880;53.72;599;2;2025-01-20 15:00:57+00
1232;1817;158.77;600;2;2025-01-21 16:04:45+00
1233;8482;278.2;600;2;2025-01-21 16:04:45+00
1234;11097;57.8;601;1;2025-01-21 11:00:21+00
1235;5081;167.55;601;1;2025-01-21 11:00:21+00
1236;12533;171.24;601;1;2025-01-21 11:00:21+00
1237;10658;38.05;602;1;2025-01-22 13:27:58+00
1238;78;222.42;602;1;2025-01-22 13:27:58+00
1239;8659;20.1;602;2;2025-01-22 13:27:58+00
1240;2237;297.07;603;2;2025-01-22 17:47:40+00
1241;10959;53.72;604;1;2025-01-22 14:39:22+00
1242;5371;186.72;605;2;2025-01-23 16:54:35+00
1243;3881;203.5;605;2;2025-01-23 16:54:35+00
1244;10868;53.72;606;2;2025-01-23 17:01:09+00
1245;2836;268.57;607;1;2025-01-23 10:16:40+00
1246;3343;288.72;607;2;2025-01-23 10:16:40+00
1247;3946;203.5;607;1;2025-01-23 10:16:40+00
1248;8457;278.2;608;1;2025-01-24 09:03:23+00
1249;2974;215.17;608;2;2025-01-24 09:03:23+00
1250;10737;74.05;609;2;2025-01-25 16:36:31+00
1251;7933;234.66;609;1;2025-01-25 16:36:31+00
1252;13838;215.83;609;1;2025-01-25 16:36:31+00
1253;10842;74.05;610;2;2025-01-25 17:27:17+00
1254;11365;281.15;611;2;2025-01-26 15:42:47+00
1255;4344;246.25;611;2;2025-01-26 15:42:47+00
1256;5703;162.85;612;2;2025-01-26 15:30:31+00
1257;9969;124.13;612;2;2025-01-26 15:30:31+00
1258;12373;237.55;613;1;2025-01-26 15:21:35+00
1259;3273;288.72;614;2;2025-01-27 09:42:42+00
1260;5917;138.92;614;2;2025-01-27 09:42:42+00
1261;10528;64.13;614;2;2025-01-27 09:42:42+00
1262;6277;174.36;615;1;2025-01-27 10:48:38+00
1263;11842;294.61;615;1;2025-01-27 10:48:38+00
1264;1195;108.62;616;2;2025-01-27 10:18:28+00
1265;10555;38.05;616;2;2025-01-27 10:18:28+00
1266;2081;279.02;616;2;2025-01-27 10:18:28+00
1267;1563;34.97;617;2;2025-01-28 12:53:02+00
1268;1292;28.56;618;1;2025-01-29 13:14:45+00
1269;13314;31.23;619;1;2025-01-29 09:58:02+00
1270;2930;268.57;619;1;2025-01-29 09:58:02+00
1271;5779;162.85;619;2;2025-01-29 09:58:02+00
1272;1982;226.63;620;1;2025-01-29 13:24:32+00
1273;2202;297.07;620;1;2025-01-29 13:24:32+00
1274;2150;279.02;620;2;2025-01-29 13:24:32+00
1275;13950;215.83;621;2;2025-01-30 11:52:43+00
1276;9437;273.36;621;1;2025-01-30 11:52:43+00
1277;10607;38.05;621;1;2025-01-30 11:52:43+00
1278;12568;171.24;622;1;2025-01-30 13:16:48+00
1279;2743;142.68;622;2;2025-01-30 13:16:48+00
1280;13350;31.23;623;2;2025-01-31 13:54:33+00
1281;2307;181.96;623;1;2025-01-31 13:54:33+00
1282;6857;110.88;624;1;2025-02-01 14:44:07+00
1283;2432;135.84;625;1;2025-02-01 09:18:23+00
1284;10602;38.05;626;2;2025-02-02 09:18:11+00
1285;8426;278.2;626;2;2025-02-02 09:18:11+00
1286;2011;279.02;627;1;2025-02-02 16:44:27+00
1287;13146;96.28;627;2;2025-02-02 16:44:27+00
1288;2104;279.02;628;1;2025-02-02 14:05:08+00
1289;2596;275.94;629;2;2025-02-03 15:07:59+00
1290;6912;113.29;629;1;2025-02-03 15:07:59+00
1291;1556;34.97;629;1;2025-02-03 15:07:59+00
1292;12022;254.12;630;1;2025-02-03 16:45:26+00
1293;5984;138.92;631;2;2025-02-03 11:17:50+00
1294;932;111.73;632;2;2025-02-04 11:47:07+00
1295;27;222.42;633;1;2025-02-04 10:55:09+00
1296;12263;197.75;634;2;2025-02-05 11:33:20+00
1297;6115;163.16;634;2;2025-02-05 11:33:20+00
1298;7677;150.93;635;2;2025-02-06 12:38:20+00
1299;11187;74.23;635;1;2025-02-06 12:38:20+00
1300;947;111.73;635;2;2025-02-06 12:38:20+00
1301;10395;219.26;636;1;2025-02-06 15:55:36+00
1302;401;283.37;636;1;2025-02-06 15:55:36+00
1303;11600;287.87;637;1;2025-02-07 10:47:22+00
1304;13577;276.23;638;1;2025-02-07 10:55:07+00
1305;2174;297.07;638;1;2025-02-07 10:55:07+00
1306;11125;57.8;639;1;2025-02-08 16:36:59+00
1307;13189;235.47;639;1;2025-02-08 16:36:59+00
1308;5965;138.92;639;2;2025-02-08 16:36:59+00
1309;11074;57.8;640;1;2025-02-08 10:12:02+00
1310;5432;262.44;641;1;2025-02-08 09:14:31+00
1311;7267;236.56;641;2;2025-02-08 09:14:31+00
1312;14287;246.92;642;2;2025-02-09 16:38:20+00
1313;11324;281.15;643;1;2025-02-09 14:40:00+00
1314;10305;236.95;643;2;2025-02-09 14:40:00+00
1315;3213;64.84;643;2;2025-02-09 14:40:00+00
1316;11167;74.23;644;1;2025-02-09 11:17:35+00
1317;8225;111.78;644;2;2025-02-09 11:17:35+00
1318;13987;230.3;645;2;2025-02-10 17:21:08+00
1319;705;281.22;645;1;2025-02-10 17:21:08+00
1320;3566;39.3;646;1;2025-02-10 10:06:10+00
1321;10014;124.13;646;2;2025-02-10 10:06:10+00
1322;957;111.73;647;1;2025-02-10 11:55:39+00
1323;1313;28.56;647;1;2025-02-10 11:55:39+00
1324;2385;135.84;648;2;2025-02-11 15:24:26+00
1325;3783;128.63;648;2;2025-02-11 15:24:26+00
1326;10510;64.13;648;1;2025-02-11 15:24:26+00
1327;2717;142.68;649;1;2025-02-11 15:15:44+00
1328;5766;162.85;649;2;2025-02-11 15:15:44+00
1329;3817;128.63;650;1;2025-02-12 10:32:38+00
1330;7809;234.66;651;1;2025-02-12 10:03:35+00
1331;3947;203.5;651;2;2025-02-12 10:03:35+00
1332;3592;39.3;651;1;2025-02-12 10:03:35+00
1333;9416;273.36;652;2;2025-02-13 14:35:29+00
1334;722;281.22;652;2;2025-02-13 14:35:29+00
1335;4406;246.25;652;1;2025-02-13 14:35:29+00
1336;8829;237.93;653;2;2025-02-13 11:59:07+00
1337;5979;138.92;654;1;2025-02-13 15:26:56+00
1338;7582;289.24;655;2;2025-02-14 16:49:26+00
1339;13204;235.47;655;2;2025-02-14 16:49:26+00
1340;5188;167.55;656;1;2025-02-14 10:42:19+00
1341;6853;110.88;657;1;2025-02-15 12:39:17+00
1342;6381;83.11;657;2;2025-02-15 12:39:17+00
1343;6988;113.29;658;2;2025-02-15 14:38:27+00
1344;13914;215.83;658;1;2025-02-15 14:38:27+00
1345;5757;162.85;658;2;2025-02-15 14:38:27+00
1346;10756;74.05;659;2;2025-02-15 12:22:50+00
1347;1416;61.77;659;1;2025-02-15 12:22:50+00
1348;985;111.73;659;2;2025-02-15 12:22:50+00
1349;3698;39.3;660;2;2025-02-16 14:35:55+00
1350;270;88.99;660;2;2025-02-16 14:35:55+00
1351;9232;246.6;660;2;2025-02-16 14:35:55+00
1352;3473;155.59;661;2;2025-02-16 15:08:58+00
1353;14199;170.61;662;2;2025-02-16 11:44:19+00
1354;7379;102.23;663;2;2025-02-17 12:06:11+00
1355;5149;167.55;663;1;2025-02-17 12:06:11+00
1356;4358;246.25;663;2;2025-02-17 12:06:11+00
1357;519;67.6;664;1;2025-02-18 14:49:47+00
1358;13832;215.83;664;2;2025-02-18 14:49:47+00
1359;11234;74.23;665;1;2025-02-18 13:39:54+00
1360;6502;22.47;665;1;2025-02-18 13:39:54+00
1361;3001;215.17;665;1;2025-02-18 13:39:54+00
1362;6670;154.03;666;1;2025-02-19 09:24:41+00
1363;12922;180.65;667;1;2025-02-19 13:28:28+00
1364;3548;155.59;667;2;2025-02-19 13:28:28+00
1365;4853;65.61;668;2;2025-02-20 13:57:32+00
1366;1955;226.63;668;1;2025-02-20 13:57:32+00
1367;5363;186.72;669;2;2025-02-21 17:23:11+00
1368;13296;235.47;670;1;2025-02-21 13:48:47+00
1369;13102;96.28;670;2;2025-02-21 13:48:47+00
1370;8466;278.2;671;1;2025-02-22 16:40:46+00
1371;11453;287.87;671;2;2025-02-22 16:40:46+00
1372;10151;138.33;671;2;2025-02-22 16:40:46+00
1373;1011;111.73;672;2;2025-02-22 13:03:39+00
1374;4814;65.61;673;2;2025-02-22 12:29:19+00
1375;5326;186.72;673;1;2025-02-22 12:29:19+00
1376;5993;138.92;674;1;2025-02-23 12:36:15+00
1377;5437;262.44;674;2;2025-02-23 12:36:15+00
1378;10191;138.33;674;1;2025-02-23 12:36:15+00
1379;13648;92.62;675;1;2025-02-23 16:35:25+00
1380;5961;138.92;676;1;2025-02-24 09:30:25+00
1381;520;67.6;676;1;2025-02-24 09:30:25+00
1382;11769;294.61;676;2;2025-02-24 09:30:25+00
1383;6495;22.47;677;1;2025-02-24 13:30:47+00
1384;11077;57.8;677;2;2025-02-24 13:30:47+00
1385;1862;226.63;677;1;2025-02-24 13:30:47+00
1386;4193;134.02;678;1;2025-02-25 10:40:39+00
1387;10960;53.72;678;2;2025-02-25 10:40:39+00
1388;2578;275.94;679;2;2025-02-25 17:00:48+00
1389;11087;57.8;679;2;2025-02-25 17:00:48+00
1390;7623;289.24;680;1;2025-02-25 16:51:05+00
1391;9515;271.65;681;2;2025-02-26 14:53:31+00
1392;5532;262.44;681;2;2025-02-26 14:53:31+00
1393;14382;246.92;682;1;2025-02-26 16:19:27+00
1394;3508;155.59;682;2;2025-02-26 16:19:27+00
1395;13699;92.62;683;1;2025-02-26 16:04:10+00
1396;10390;219.26;684;1;2025-02-27 12:53:33+00
1397;11100;57.8;684;1;2025-02-27 12:53:33+00
1398;2736;142.68;684;1;2025-02-27 12:53:33+00
1399;955;111.73;685;2;2025-02-28 09:53:03+00
1400;3722;128.63;685;1;2025-02-28 09:53:03+00
1401;11000;53.72;685;2;2025-02-28 09:53:03+00
1402;1243;28.56;686;2;2025-02-28 17:43:45+00
1403;3602;39.3;686;2;2025-02-28 17:43:45+00
1404;3705;128.63;687;2;2025-03-01 12:07:35+00
1405;8721;237.93;688;2;2025-03-02 16:28:07+00
1406;2746;142.68;689;2;2025-03-02 09:22:45+00
1407;12780;230.23;689;1;2025-03-02 09:22:45+00
1408;11889;294.61;689;2;2025-03-02 09:22:45+00
1409;11573;287.87;690;2;2025-03-02 15:52:04+00
1410;10283;236.95;691;1;2025-03-03 11:38:49+00
1411;784;66.62;691;2;2025-03-03 11:38:49+00
1412;10795;74.05;691;1;2025-03-03 11:38:49+00
1413;10407;219.26;692;1;2025-03-04 09:39:50+00
1414;578;67.6;692;1;2025-03-04 09:39:50+00
1415;2442;135.84;692;2;2025-03-04 09:39:50+00
1416;1779;158.77;693;1;2025-03-04 13:49:42+00
1417;5751;162.85;693;1;2025-03-04 13:49:42+00
1418;8257;290.75;694;2;2025-03-04 09:48:27+00
1419;6646;154.03;694;1;2025-03-04 09:48:27+00
1420;11000;53.72;695;2;2025-03-05 12:51:26+00
1421;14332;246.92;695;1;2025-03-05 12:51:26+00
1422;11323;281.15;696;2;2025-03-05 09:14:59+00
1423;1078;108.62;697;2;2025-03-05 09:11:45+00
1424;3829;128.63;698;2;2025-03-06 15:10:09+00
1425;6936;113.29;698;1;2025-03-06 15:10:09+00
1426;994;111.73;698;2;2025-03-06 15:10:09+00
1427;1047;111.73;699;2;2025-03-07 17:01:56+00
1428;5758;162.85;699;2;2025-03-07 17:01:56+00
1429;4082;232.76;700;2;2025-03-07 16:44:35+00
1430;734;281.22;701;1;2025-03-07 14:41:05+00
1431;10884;53.72;701;1;2025-03-07 14:41:05+00
1432;6361;83.11;701;1;2025-03-07 14:41:05+00
1433;320;283.37;702;2;2025-03-08 10:48:18+00
1434;3611;39.3;702;2;2025-03-08 10:48:18+00
1435;11891;294.61;702;1;2025-03-08 10:48:18+00
1436;7040;113.29;703;1;2025-03-08 10:50:31+00
1437;13176;235.47;703;2;2025-03-08 10:50:31+00
1438;11113;57.8;704;1;2025-03-08 14:13:53+00
1439;9072;47.46;704;2;2025-03-08 14:13:53+00
1440;8320;290.75;704;1;2025-03-08 14:13:53+00
1441;11896;294.61;705;1;2025-03-09 11:07:19+00
1442;2729;142.68;705;1;2025-03-09 11:07:19+00
1443;2504;275.94;706;1;2025-03-09 10:30:01+00
1444;3187;64.84;706;2;2025-03-09 10:30:01+00
1445;11909;254.12;706;1;2025-03-09 10:30:01+00
1446;324;283.37;707;2;2025-03-09 14:47:57+00
1447;3321;288.72;707;1;2025-03-09 14:47:57+00
1448;3085;215.17;708;1;2025-03-10 15:48:25+00
1449;860;66.62;708;1;2025-03-10 15:48:25+00
1450;10460;219.26;709;1;2025-03-10 09:18:17+00
1451;12488;237.55;709;1;2025-03-10 09:18:17+00
1452;11862;294.61;709;1;2025-03-10 09:18:17+00
1453;5825;162.85;710;2;2025-03-10 12:03:06+00
1454;5615;231.72;710;2;2025-03-10 12:03:06+00
1455;5823;162.85;711;2;2025-03-11 13:02:39+00
1456;6387;83.11;711;1;2025-03-11 13:02:39+00
1457;1669;34.97;712;1;2025-03-11 10:45:25+00
1458;7791;150.93;712;2;2025-03-11 10:45:25+00
1459;1444;61.77;712;2;2025-03-11 10:45:25+00
1460;12546;171.24;713;1;2025-03-11 09:59:25+00
1461;9268;246.6;713;1;2025-03-11 09:59:25+00
1462;2899;268.57;714;1;2025-03-12 17:00:06+00
1463;3456;155.59;714;1;2025-03-12 17:00:06+00
1464;1223;28.56;715;1;2025-03-12 12:00:56+00
1465;10402;219.26;716;2;2025-03-13 11:33:34+00
1466;5316;186.72;717;1;2025-03-13 17:45:57+00
1467;1405;61.77;717;2;2025-03-13 17:45:57+00
1468;5983;138.92;718;1;2025-03-13 13:44:11+00
1469;13101;96.28;718;2;2025-03-13 13:44:11+00
1470;9712;247.65;718;2;2025-03-13 13:44:11+00
1471;11961;254.12;719;1;2025-03-14 14:12:14+00
1472;9506;271.65;719;2;2025-03-14 14:12:14+00
1473;14332;246.92;719;1;2025-03-14 14:12:14+00
1474;13224;235.47;720;2;2025-03-14 11:03:01+00
1475;12460;237.55;721;1;2025-03-15 09:50:56+00
1476;875;66.62;722;2;2025-03-15 13:54:24+00
1477;5277;186.72;722;1;2025-03-15 13:54:24+00
1478;7894;234.66;723;2;2025-03-16 09:46:09+00
1479;9560;271.65;723;2;2025-03-16 09:46:09+00
1480;10983;53.72;724;1;2025-03-16 10:23:09+00
1481;11516;287.87;724;2;2025-03-16 10:23:09+00
