order_id;source_event_id;store_id;order_price;order_date
557;ac5208b1-2c96-40ff-94a7-e7cd62e72474;1;234.62;2024-12-16 15:40:52+00
558;db2ef073-2d18-49d0-b457-7aa375750454;2;834.04;2024-12-17 11:03:42+00
559;2f891a57-9b01-431e-9866-869470dff560;2;755.06;2024-12-17 16:09:46+00
560;29328068-abaf-4e49-9ab9-bd77baf280b2;1;251.26;2024-12-17 12:00:59+00
561;d4c91f92-47b3-4ef0-a161-2e2e9b26a6c5;1;88.47;2024-12-18 09:33:53+00
562;17fa6c59-d783-4269-ba73-00dd079cdfa0;1;344.02;2024-12-18 15:43:17+00
563;2c1f70a8-e4db-429e-bcd3-1db2990e8b71;2;363.5;2024-12-18 17:00:53+00
564;aabbf034-ecc9-4810-8c5d-b6a94c01b2ed;1;253.1;2024-12-19 09:33:42+00
565;5ab8ba68-5580-4b88-a779-24cc8788a71f;1;98.13;2024-12-19 14:27:27+00
566;e2885da7-4d30-46ae-a7b6-f9ce6c5906cd;2;343.78;2024-12-19 10:47:37+00
567;d8336696-4035-40d0-aa35-dd11deb253bd;1;156.9;2024-12-20 13:08:55+00
568;f8b13f75-dbe1-4ca7-a64b-b617cd31f873;1;180.24;2024-12-21 13:33:59+00
569;6ece763b-348e-49ac-ac23-8deb74b44e61;1;603.31;2024-12-21 10:01:03+00
570;cfcba5a8-8b82-4a97-af1a-0a1dff2dc70e;2;931.0;2024-12-22 14:20:37+00
571;3ec976e9-d8d9-4927-989c-a32d465e3dea;1;408.72;2024-12-22 09:07:20+00
572;7d7392dc-b163-4b95-9549-18bbd5002c3a;1;67.18;2024-12-23 12:36:50+00
573;39f5f44d-2e64-4ae9-96cc-6912d0dbdf58;2;1056.78;2024-12-24 16:15:25+00
574;fc2ce0cb-bebd-402a-abb4-0b68d7de26b4;2;386.36;2024-12-24 09:00:09+00
575;57098e5f-4da6-4461-9f93-9e27d25c4234;1;541.24;2024-12-25 10:55:43+00
576;9420c619-74c9-49c9-8372-9ca3cba2444d;1;518.2;2024-12-26 13:36:45+00
577;6f0ee98f-594d-47cf-aac1-c080356a06ac;1;217.43;2024-12-26 16:22:00+00
578;932e47c2-14df-4326-b948-80ade4c5e364;1;484.96;2024-12-27 11:00:07+00
579;d0f1c04a-41bb-4b43-9678-ed8c6f7772d3;2;247.54;2024-12-27 15:54:40+00
580;79afee88-3cfc-426a-820d-751d6abda1db;2;367.56;2024-12-28 10:53:55+00
581;a8637ccb-da91-48d0-ab3b-8ccd4b30d4a4;1;458.92;2024-12-28 12:52:33+00
582;6f13002f-5050-4258-8ab7-b306c5609d0b;2;601.08;2024-12-29 16:49:47+00
583;eb79a931-133f-406c-bb4b-6b56fde4b084;2;336.86;2024-12-29 10:36:15+00
584;3af18109-eec3-498a-9ded-3f4b9a1ea366;1;541.42;2024-12-29 17:27:34+00
585;6df706f0-52fd-4bba-94a2-31cdb66a0102;1;641.46;2024-12-30 13:25:17+00
586;f18f54d0-5377-4b46-9f3f-a7065d58066d;2;525.46;2024-12-30 13:50:02+00
587;7ef9ab06-9f48-4454-a979-c7ccfb68eded;1;705.46;2024-12-31 13:06:03+00
588;cb3e5165-9ac2-4b8b-bcf8-a380919d8f2e;2;240.88;2024-12-31 13:54:59+00
589;94409552-a57b-4b85-8b70-2215bef66e39;1;73.0;2025-01-01 16:42:17+00
590;44597c13-c847-4c0b-9e61-377092b496bf;2;694.41;2025-01-02 13:31:56+00
591;9b0ea356-83d6-468b-8b45-32468b2bad39;1;714.72;2025-01-02 13:06:11+00
592;a875324d-5861-45f8-ada2-655416d99185;2;76.45;2025-01-02 14:38:56+00
593;598ec7de-469b-40bb-85b9-1d7b6c0bbc0b;1;430.88;2025-01-03 09:11:46+00
594;211c5638-ab59-4174-8f24-004d27965a32;2;372.16;2025-01-03 09:28:04+00
595;463fd4cd-5427-4bf7-be83-1d7ef0f5cc72;2;1157.32;2025-01-03 17:42:50+00
596;0039423f-c11a-4613-b67e-1ead2cee0156;1;434.86;2025-01-04 14:57:29+00
597;00907f0c-25c2-423d-ac50-0fad255465af;2;654.26;2025-01-04 11:09:32+00
598;6aaee998-7529-4000-943b-7412f37dfe5f;2;926.97;2025-01-04 12:30:01+00
599;f44a848f-4107-4ba6-8dc6-773b8b3336ad;2;463.86;2025-01-05 16:27:07+00
600;0029731f-e63f-4c77-a14e-9a3a9b57f590;2;406.9;2025-01-05 13:23:20+00
601;3be246ca-3b12-4373-bcdd-8f4529add274;1;346.26;2025-01-05 17:59:08+00
602;22352468-16dc-4141-9b89-7621090b8c48;2;373.96;2025-01-06 15:40:24+00
603;1d17b497-27ab-4478-bdda-09f7e6ee79c5;1;203.45;2025-01-06 15:28:48+00
604;ec05189b-87d3-4c88-95f4-cedff8b25d71;2;680.07;2025-01-06 17:10:46+00
605;d845e48e-96a7-4e22-b669-756906796364;2;458.92;2025-01-07 14:35:20+00
606;94ccfcce-224d-427b-9d95-38a579c48c28;2;637.96;2025-01-08 09:23:05+00
607;3577f180-26f5-4e4b-8b1b-f0f327443e17;2;733.91;2025-01-08 14:31:56+00
608;3564eb14-b3f7-4f91-abc8-4a84ba2f1853;2;195.44;2025-01-08 16:35:01+00
609;f4ccfd3b-f915-445f-a0e8-b2c8b718ed55;2;65.38;2025-01-09 11:46:15+00
610;5e62cc50-9b45-4aaf-b31a-74ad3e7e4641;1;963.99;2025-01-10 15:23:08+00
611;0721e130-6bd8-4b80-b459-7c1ffb6d480b;2;529.1;2025-01-10 17:49:33+00
612;4662ef5c-30b1-4320-a2f6-4393b03529cb;2;497.22;2025-01-10 17:36:09+00
613;55d72a27-f5e6-4f48-8e9f-9025b2094d1f;2;217.43;2025-01-11 17:40:09+00
614;1812699c-575f-4cbd-b3e1-c628b88f61c5;1;214.96;2025-01-11 10:35:41+00
615;a4236fda-7c06-4251-985d-693289aef462;2;634.6;2025-01-11 11:32:26+00
616;29fc74fe-0a34-4df1-aead-97f8090312e5;1;231.93;2025-01-12 11:55:57+00
617;ba61fa8c-d6be-4704-90ce-2275a27953df;2;871.09;2025-01-12 11:35:54+00
618;8d71ccda-a6be-44da-85a7-94a703f8cbc5;2;930.12;2025-01-13 11:30:52+00
619;b7377382-bd89-4486-a1b6-f35113d4a833;2;198.04;2025-01-13 12:55:30+00
620;c0a0bd65-01b8-4c5c-ba39-cc8094f7bc23;2;284.32;2025-01-13 10:58:26+00
621;5df6d384-3d4d-491d-b904-85b236f4a6ac;2;244.83;2025-01-14 11:17:58+00
622;74e486c0-920e-473b-9b62-ea96e74e289c;1;748.79;2025-01-15 17:35:04+00
623;f64252ce-5926-433f-9453-dbee0e1f9c6b;1;389.92;2025-01-16 11:20:04+00
624;78c178bc-a73e-4f9c-a9c6-5013ee0628a8;2;438.92;2025-01-16 12:41:27+00
625;0a894445-3733-4b77-b10d-26d966baa697;2;765.02;2025-01-16 11:13:08+00
626;3ec891bb-bb18-424b-9f0d-9ef13cbe0748;1;369.43;2025-01-17 13:51:04+00
627;4f33df1e-fb54-4236-b236-c4af21877738;2;868.97;2025-01-17 17:49:27+00
628;c905a5d0-3aed-49c1-9398-9cf35d2a7fbb;2;198.04;2025-01-17 12:54:25+00
629;ef9f9574-d304-4f3f-b1e7-878ca0300c6a;2;371.44;2025-01-18 16:13:51+00
630;7703796c-a8d9-41dc-85e2-f549629bea3d;2;497.22;2025-01-18 13:42:49+00
631;50e3820a-61d4-449b-a51d-49bc3b733be9;2;463.86;2025-01-19 12:40:42+00
632;ffc56708-a249-4264-83c3-3f8fc32d81ba;2;513.7;2025-01-19 14:17:42+00
633;612cad7c-da9c-4ca6-9041-b6996cb9a4e2;2;569.47;2025-01-20 15:42:49+00
634;f8f7fa9e-d970-4920-a051-7906171327f6;2;142.16;2025-01-21 13:29:02+00
635;af194e7d-cc48-4dfb-a58c-bc3c524ade53;1;251.58;2025-01-22 12:03:52+00
636;278e588c-9ca2-4c59-8616-b1fa4fe32e8f;1;699.12;2025-01-22 16:07:16+00
637;252b7851-47da-4cec-961d-f3e7bb724475;1;613.3;2025-01-23 09:51:16+00
638;bb42fe84-fe6b-48a5-9352-c985aaef110e;2;408.98;2025-01-23 13:04:28+00
639;db8da262-1c8b-4641-8823-2ab3e6fa67c5;1;321.46;2025-01-23 15:43:29+00
640;d0768b4a-f2b3-4a15-91d4-326bba2bbf12;1;315.95;2025-01-24 12:17:02+00
641;9b6c429a-88f1-4277-af5f-36807d13ce61;2;616.1;2025-01-24 09:06:00+00
642;3933566d-a2f4-48d8-8401-4eac49582f33;2;318.49;2025-01-24 15:58:04+00
643;dd9e569c-afe6-419b-9a94-dde73353cc52;2;178.66;2025-01-25 09:09:57+00
644;5a743cde-5f9f-40eb-9282-31219a76f5f7;2;424.36;2025-01-25 14:54:19+00
645;b26c50da-2661-4d91-b256-bfce414b5df4;2;427.42;2025-01-25 10:53:23+00
646;26885bb5-42ec-4871-916c-d23d509918df;2;195.44;2025-01-26 09:04:09+00
647;0f23433c-fd02-4e5c-93be-57d4d43aa6ad;1;714.31;2025-01-26 16:34:20+00
648;06170b24-f766-4be3-a4d8-69bcb8bbe3c7;2;460.01;2025-01-27 17:02:04+00
649;72be63e8-ca20-4a14-aa11-5a78ee4b8ad1;2;445.16;2025-01-27 15:21:47+00
650;86894e27-e6bb-4e31-9c15-1f4341d2abc0;2;398.0;2025-01-28 15:21:46+00
651;93962af5-b0d2-4b45-bc04-10ab406eeb1d;1;273.99;2025-01-28 14:51:43+00
652;0cc50ac5-fb91-44da-a16d-beedeec6d2bd;1;682.42;2025-01-28 14:27:56+00
653;eacc1364-f6b0-448c-bc95-91801fde477b;2;493.04;2025-01-29 10:33:48+00
654;18e8dc07-4fec-45da-af9a-2913d9eec783;2;199.42;2025-01-29 17:11:20+00
655;3b0df1ad-3de9-4e73-9bfd-55c10693720a;1;234.38;2025-01-29 17:11:22+00
656;1d4c126e-4e64-46ee-b9d1-76153408ead1;1;145.98;2025-01-30 14:12:52+00
657;ce648937-f4ab-41a7-8820-f44626bfc272;2;783.94;2025-01-30 17:41:38+00
658;efa9b52a-96c2-435b-bb15-9a170d058e49;2;491.5;2025-01-31 16:00:33+00
659;d9655fe5-ba5f-48cd-bc5d-01c09f4a8261;1;501.19;2025-02-01 10:26:18+00
660;6670a214-ba8f-4dd9-a844-08dd531e534b;2;903.31;2025-02-01 14:23:33+00
661;03b315aa-c9f1-47c9-a776-770446b9cd2e;1;338.12;2025-02-02 09:08:52+00
662;6926cca0-7dbb-47f1-bb89-5fbf377ded1b;2;259.53;2025-02-02 15:05:36+00
663;e1947364-f73f-458c-a79c-612a5b69a596;1;333.65;2025-02-03 11:54:28+00
664;06e100b8-288c-42a8-b3ba-4807ea7e0dbd;2;222.88;2025-02-04 15:15:41+00
665;2bf36a41-f745-438f-96c8-548165095aff;1;198.04;2025-02-04 10:08:53+00
666;37240792-bbfa-4c3d-a25f-76f81ed69e35;1;106.37;2025-02-04 14:06:22+00
667;ba74c28e-0310-44d1-8b6e-998c0d716934;2;313.87;2025-02-05 13:21:39+00
668;c649f507-9cca-4c55-8c35-ccf19dfd25df;1;655.24;2025-02-06 15:49:59+00
669;7fad260f-6e41-4272-af2f-cd0eb3f4689f;1;72.7;2025-02-06 10:27:16+00
670;847c4360-96f1-4fdc-b96b-193b9144e9d2;2;453.79;2025-02-06 12:43:12+00
671;38ebf239-b409-4831-8b24-d7a33aa477f4;1;203.45;2025-02-07 13:18:56+00
672;5200c6cb-9350-4bd8-a143-e776e898dc14;1;270.08;2025-02-08 13:15:20+00
673;1cab29c8-1f3c-4eda-b27b-97bddf5d9aa9;2;294.18;2025-02-08 10:48:23+00
674;072245ad-890e-43ed-b15c-8b3013db13db;2;198.04;2025-02-09 14:18:30+00
675;f419e33c-f1c0-48b3-968d-9e1c1d999ab8;1;418.42;2025-02-09 09:20:17+00
676;462fa25d-f636-45f1-a549-d29e00532d11;2;83.92;2025-02-10 17:13:00+00
677;a6649465-27a3-43d7-899d-84fbba950b40;2;556.14;2025-02-10 11:55:13+00
678;ae2aa885-ce2e-44b9-9326-209bbb885c29;1;248.61;2025-02-11 12:18:26+00
679;0c81070b-e6ad-4a6c-87db-2b4e9086809a;2;576.48;2025-02-11 09:45:07+00
680;4b33061b-c033-432c-bb2a-697f19311b9b;1;700.34;2025-02-11 13:41:29+00
681;8aff113e-a5e6-4eb5-91a3-c4624ba4376a;2;86.62;2025-02-12 16:30:37+00
682;48faffa5-e058-4cb4-b075-fd75fa93fc96;1;828.96;2025-02-13 11:20:09+00
683;449dbd7f-fef4-434f-a53d-25f6126cdb18;1;221.58;2025-02-13 15:27:48+00
684;944a23f3-d981-4c3a-aea5-5019588bdd39;1;695.8;2025-02-14 15:57:39+00
685;ad8a4d33-94e6-422b-8ac6-e35ea690aaf5;1;526.72;2025-02-14 15:54:17+00
686;8cf204c9-1afc-4c84-935e-9c32af83c9cb;2;198.04;2025-02-14 11:28:05+00
687;52463455-5d90-490a-8d18-c95630c21f6b;1;219.19;2025-02-15 10:47:12+00
688;ab1353ae-1bf0-4f58-a4cd-0d2412f60473;2;377.36;2025-02-15 14:35:13+00
689;b86bd96b-0b5b-413c-ba69-9daa8fba798d;2;323.71;2025-02-15 09:30:02+00
690;5748aa76-1e9a-42f4-a8e8-17529fdb3beb;1;578.07;2025-02-16 09:42:18+00
691;a7b84714-5956-466e-bda0-4fd05d6cb1b4;2;570.95;2025-02-17 10:19:24+00
692;1b70869f-87d9-4212-b63a-19927e45f953;2;242.48;2025-02-17 16:27:30+00
693;99eeac5f-a69c-4a1d-841b-8ca50a230661;1;540.4;2025-02-17 11:10:22+00
694;2dddeea5-0afc-49a8-a845-f06272db0ff8;1;700.67;2025-02-18 16:41:20+00
695;50cb8ad1-1235-4efd-964f-daedb32624b5;2;729.0;2025-02-18 17:18:30+00
696;1aaa6062-b066-4480-ae1c-c68bb216541a;1;330.75;2025-02-18 13:24:53+00
697;2ab923fc-0a33-4645-919f-76d7d5952435;1;1070.16;2025-02-19 14:07:22+00
698;66d84d9c-caef-4d66-ad02-e0743b4aef34;2;69.88;2025-02-19 17:17:39+00
699;b9c48e5d-1a45-40e0-a6e9-8b702cbc3c1d;2;555.46;2025-02-19 11:20:21+00
700;f87c1a5e-8376-4057-bbfb-b3b08a60a17f;1;694.95;2025-02-20 12:19:56+00
701;c94615f9-57f5-4562-8cab-cf3e9a4a3684;2;870.63;2025-02-20 09:06:53+00
702;a4a86b66-44c1-43a0-9beb-18cbe7178b60;2;72.7;2025-02-20 14:38:30+00
703;7402cc30-dfce-43af-8d68-2fd74edc2494;2;231.93;2025-02-21 11:04:57+00
704;3ce83aa3-9ef1-4e7f-a750-f2592c90f078;1;73.0;2025-02-21 15:42:21+00
705;80d9e6fb-9030-4be1-8c8b-07ffe945e7dd;2;853.06;2025-02-21 11:23:15+00
706;bdd57f99-67d7-4aff-9b90-f3b1254d5869;2;165.61;2025-02-22 10:30:11+00
707;073ec6b7-273a-4643-9834-8ffcde9a4203;1;118.17;2025-02-23 11:48:09+00
708;dda8cdb2-d00b-4a29-9026-a447ba151b61;2;574.96;2025-02-24 11:33:20+00
709;dc91481d-4817-4352-ab8e-aedf4b102fed;1;827.22;2025-02-25 09:51:14+00
710;e8f6f300-881b-4fbc-8dd4-1037b7f9318a;2;294.84;2025-02-26 17:15:31+00
711;455f60d3-f769-4a04-aa36-3afc816c0ef0;2;334.87;2025-02-26 17:10:51+00
712;c95f662d-4c0f-4d17-82f1-018b96f3d63b;1;375.35;2025-02-26 14:23:59+00
713;f457f0b7-2ddb-447c-a2a9-5b5442e9e28d;2;438.38;2025-02-27 13:47:50+00
714;9f62b5ba-82b1-4ccb-ba71-fae4d61d09fa;2;421.21;2025-02-28 13:41:34+00
715;74811827-ac69-402d-bbea-366a6fa4dd07;1;405.6;2025-02-28 10:24:31+00
716;08e6b884-6c26-468c-af53-7901bd361377;1;587.5;2025-03-01 14:03:06+00
717;66e62146-0b59-404c-8b99-cc877b305648;1;305.0;2025-03-02 14:57:30+00
718;8a6e8398-dd1b-4935-b878-bb2ca6e93aa4;1;87.21;2025-03-02 10:14:44+00
719;60a4ff55-b26b-431b-991b-3c24f57251a3;1;249.56;2025-03-03 11:49:14+00
720;5e8e2bb1-8b21-4e81-9746-7cb501477422;1;359.58;2025-03-04 14:49:33+00
721;dcf6a437-6718-42bf-a0dc-71ffc43c6fbe;2;1327.68;2025-03-05 13:06:47+00
722;eb75c68f-7537-4547-baad-f09706a78676;2;274.78;2025-03-05 17:36:26+00
723;4a721e52-f287-4ad7-a3ad-9c14033b0616;2;398.8;2025-03-05 17:10:11+00
724;be4c2bcd-e7bc-4ace-a73b-a00307220a7f;1;396.22;2025-03-06 14:36:47+00
725;e13d9bbb-af9c-490c-811d-3a24b0244eed;2;424.72;2025-03-06 14:56:27+00
726;43af31c1-f2c5-4719-9195-5be39c995be9;1;180.24;2025-03-06 17:43:33+00
727;3c1a20a4-b65d-4a20-adc9-4637dad41647;1;76.45;2025-03-07 09:14:15+00
728;2db41f17-f324-4ade-b782-3ce0d520ccd0;1;785.51;2025-03-07 10:52:03+00
729;237c27b4-a13a-4d87-9272-dff75b8ec543;1;313.46;2025-03-07 09:09:57+00
730;3865e645-f434-4d23-b296-f4c0dbfa7ea6;2;244.83;2025-03-08 09:37:01+00
731;563c8732-8043-4073-848f-cdbe37996a3e;1;790.9;2025-03-09 16:39:47+00
732;db4f8ef9-7cd3-44d5-b821-448de2f704da;2;961.32;2025-03-10 11:05:12+00
733;839f1273-c789-4479-908c-6de0e8c92427;2;342.29;2025-03-11 11:38:43+00
734;7c163c1e-582a-42fc-adba-55c482888edc;1;340.6;2025-03-11 10:28:01+00
735;9f910955-1fcb-4c0f-b5ea-8069217d026b;1;234.62;2025-03-11 09:05:02+00
736;c07bf370-8f64-4ff1-8ff2-694f74cf4ce2;1;303.67;2025-03-12 09:23:25+00
737;a3f264da-f7a0-4e1b-a3a0-271be2d23d45;2;62.04;2025-03-12 11:05:31+00
738;a8bfabf5-6560-4b31-87d6-3a5bccae5182;2;511.38;2025-03-13 15:49:23+00
739;44d553da-5f91-4693-afa6-ad31a02462dd;2;30.09;2025-03-13 09:53:44+00
740;4729b5e9-334d-4cc2-ab15-2886005a763c;1;253.1;2025-03-14 13:02:07+00
741;84557697-a857-4ed8-8ea6-7dc79c37a16e;1;185.88;2025-03-14 12:54:43+00
742;5bd7b904-c590-4c4b-945f-a99fd483ad75;1;791.68;2025-03-14 09:10:40+00
743;8e77c456-ae65-4abc-87c7-05120ec5165c;2;232.92;2025-03-15 09:55:59+00
744;3de1246a-1bdd-457b-88a7-0487b9193e2f;2;80.88;2025-03-15 11:45:50+00
745;f7633f4a-66b2-4470-a7b4-342b7de2b928;1;83.12;2025-03-15 16:45:19+00
746;c3b77581-53d2-4479-8ca5-ab97a5e07dc3;1;733.48;2025-03-16 15:19:42+00
747;da5f7394-197f-4769-9e44-f8e69071f0d6;1;503.16;2025-03-16 12:07:49+00
748;39475e32-8f7f-4796-9ec5-cd41d00400ca;1;1335.26;2025-03-17 12:48:58+00
749;085e7f6c-4471-4cf5-9d13-ce73c80d8f65;2;469.24;2025-03-18 15:46:53+00
750;47306fd8-0593-422b-b4ae-7ec5ceff29a5;1;533.2;2025-03-18 14:58:07+00
751;7e6f2d9f-deb9-4701-bd2b-f7e8e8bc16e6;2;468.97;2025-03-18 12:47:18+00
752;6ef3084a-8ae6-4eba-a5b1-ab9125084f9d;1;796.78;2025-03-19 09:19:30+00
753;64a99502-b02c-4af8-ab93-5f017bfaca0e;1;256.48;2025-03-19 14:45:43+00
754;e2122adc-bb9c-4f09-984b-a30dca68bc9d;2;278.97;2025-03-20 10:09:23+00
755;ea89e8c3-595e-4016-97f0-65d0c71d1b93;1;133.43;2025-03-21 11:17:01+00
756;5dfc783e-2a11-4c76-93cf-171a1511b592;1;178.58;2025-03-21 09:28:58+00
757;03446ce8-8892-44a0-b3fa-c49a58c58682;1;415.47;2025-03-22 16:33:10+00
758;7d6e443e-acbc-49b0-8dd0-dadfaa72a70a;1;629.57;2025-03-22 10:56:05+00
759;be09daed-576d-4fd3-9040-a9124d0c5ad0;1;584.24;2025-03-22 12:16:29+00
760;deef2346-7b33-4ad8-8171-41ba234a7589;2;700.7;2025-03-23 15:24:04+00
761;ca0ba2c6-dda4-4ffa-bac1-c37c525dda15;1;263.44;2025-03-24 11:49:57+00
762;17fa1c27-a6d1-49b5-b934-b0084d640b2a;1;275.43;2025-03-25 16:48:13+00
763;286b37d3-689b-4c88-b1ca-310a2060b23f;1;815.62;2025-03-25 16:33:58+00
764;d45e6ab1-79f4-4d8b-b7cc-29dc3a9b4bf2;1;434.86;2025-03-25 17:17:02+00
765;80d5d4f9-cc1d-4eff-b7e2-6815a49b5266;2;524.51;2025-03-26 11:11:50+00
766;5e7ce1b7-adf4-4284-983c-5f1dba989ccc;2;483.31;2025-03-27 15:47:27+00
767;18758b3a-c9a2-42ab-abff-7aa5abc8d101;1;636.16;2025-03-27 15:05:45+00
768;51f05205-2b83-46af-b388-34f249af0a4e;2;917.72;2025-03-27 11:32:11+00
769;b4f5ef42-bc72-4c13-ae46-50df820593f2;1;606.42;2025-03-28 17:03:46+00
770;780f3193-bb38-4318-948b-609c60935951;2;70.2;2025-03-29 17:57:19+00
771;8f219ce4-8a51-48a7-8edd-297347ba50d6;2;146.0;2025-03-29 12:26:41+00
772;0b0a9f1d-22f6-4049-b1d1-dba5ab47ed35;2;67.18;2025-03-30 12:32:28+00
773;99f0bdf1-8971-407b-b475-f6081cffaf8c;1;365.77;2025-03-30 15:38:49+00
774;25916151-92c0-40c3-8975-3758454779d1;2;47.81;2025-03-31 14:15:07+00
775;de8cbbd4-bc64-4d08-ac4b-e73219131061;1;810.68;2025-03-31 12:53:59+00
776;39a00231-7403-40d6-b13b-ffd88cf5cc98;1;325.2;2025-04-01 10:15:59+00
777;9182b557-69bf-4ba1-88ae-6b07fbd97450;1;583.46;2025-04-02 10:51:51+00
778;9df58410-3a2a-4a4c-a56f-ab74e5c297eb;1;656.58;2025-04-03 15:06:36+00
779;ced2090a-540c-4f52-b2f6-4e92b4b8ce1e;2;261.38;2025-04-03 10:45:32+00
780;4e0632af-9282-45bf-b27b-fe356b532eb3;2;871.47;2025-04-03 15:55:29+00
781;96350f1b-21d4-4f42-8c5c-f2b1f25c72aa;2;516.62;2025-04-04 14:00:13+00
782;09a00316-cf6a-452f-a750-a4eb990b1077;1;572.48;2025-04-04 16:35:44+00
783;40df9ebc-e3cc-4c3b-ab6b-22142efbaeff;1;336.86;2025-04-04 10:39:05+00
784;71d04134-149d-41fe-97e9-9f3a569a0d52;1;355.58;2025-04-05 12:29:33+00
785;266a5e2b-ebf7-4d8d-9101-d4d222727eef;2;424.59;2025-04-06 15:05:34+00
786;7228d555-1b6d-40f3-a264-b0514cbad43a;2;271.84;2025-04-06 11:22:03+00
787;c54e6af3-5982-4123-9967-6e7b37faae80;2;413.96;2025-04-07 17:33:51+00
788;33836b82-0c8e-41d0-a859-063127a743bc;2;238.7;2025-04-07 14:56:11+00
789;841f7c3b-46e6-42a7-b95a-28ad04f9358a;1;357.66;2025-04-07 11:58:28+00
790;bc38a7b6-71e4-437b-b4ed-03fff20a0885;1;517.68;2025-04-08 11:18:39+00
791;b9277503-d280-4b38-b08b-135f04aef9f0;1;482.9;2025-04-08 14:28:01+00
792;e0922b38-4dab-49e8-8124-b14c497adb20;2;653.48;2025-04-09 09:53:10+00
793;d7710910-67cd-4c81-ab95-5fe342778e1a;1;504.37;2025-04-10 15:15:41+00
794;545dd751-0c43-45eb-a2c3-955c4c592cb5;2;97.06;2025-04-10 15:59:29+00
795;b924c84c-0e5c-4d6e-987a-55b7b167812c;1;70.2;2025-04-10 13:26:16+00
796;bc158903-c612-4927-83cb-36dd8400e8dc;2;29.03;2025-04-11 13:05:45+00
797;7e3b9781-3156-4310-a489-3c250d7808c0;1;338.12;2025-04-11 09:39:26+00
798;0e2214ab-822b-4376-900d-459f4627aea7;1;897.3;2025-04-12 12:29:15+00
799;85fcf6b6-1c36-422d-8872-a5e0ce5c08fb;2;464.57;2025-04-13 16:48:14+00
800;0845173d-243a-4f65-998c-146f3a1f35fd;1;288.24;2025-04-13 10:42:45+00
801;3e0008dc-1775-406a-ba5e-ed4dd299180d;2;342.84;2025-04-13 12:23:35+00
802;7dcfb851-738a-423e-bb94-7c63a96d5c32;2;939.32;2025-04-14 09:50:31+00
803;3e453b6d-61b6-4064-91b8-413b328ffee7;2;381.53;2025-04-14 17:55:43+00
804;54122cd3-4e7c-4d16-837f-48fd518b5d2f;1;965.02;2025-04-14 14:29:10+00
805;715fd756-d84d-47ce-87ae-c64e2dd85107;2;308.36;2025-04-15 09:00:32+00
806;eaa7ecec-df02-4855-a307-e3b2b5781a8b;2;247.54;2025-04-16 16:53:05+00
807;a5ad3b2a-8f6a-425b-ac1f-968f7bad5371;1;212.18;2025-04-16 09:56:05+00
808;8f1ef9eb-d9da-443b-ae98-396fcf4e8a21;2;619.16;2025-04-16 14:52:20+00
809;b6db33eb-0c7c-4ede-b696-8449c56b626c;2;67.18;2025-04-17 12:59:55+00
810;5b9f5d4a-1fad-4de9-ad6d-12baaed6aadd;2;765.24;2025-04-18 15:19:11+00
811;147421fd-eefd-4b0c-a325-c8c9566efec5;2;245.21;2025-04-18 17:36:41+00
812;e086cedd-3a79-4987-bd8c-d48c649c16d0;1;484.1;2025-04-18 16:20:37+00
813;1d4ccd9f-beba-4107-a8b5-9847e0f29e69;1;431.26;2025-04-19 11:09:10+00
814;76ceacbb-5474-484d-bda6-09ed5a74c0ee;2;54.33;2025-04-19 09:40:53+00
815;ec91d00b-b915-434e-87bc-5beb78d955f1;2;144.1;2025-04-19 15:22:07+00
816;573ca7f8-aeb0-4aac-8953-dc035bf72109;1;332.1;2025-04-20 11:06:20+00
817;05a3aaef-abf2-4571-86fe-20bc86760a3c;1;99.02;2025-04-20 11:02:10+00
818;fe0de862-399b-4675-a696-4958bd8a6dc4;2;322.4;2025-04-20 10:34:19+00
819;91291571-4699-4901-9db8-38069fbe8414;1;49.45;2025-04-21 16:15:07+00
820;55b276ae-4393-4199-bcdb-8c8badf35d27;2;115.46;2025-04-22 09:27:20+00
821;3d73e7c9-31a7-41ad-b30f-b867c14e46a8;2;469.68;2025-04-23 10:04:56+00
822;7239d5bf-42f7-4ea5-a605-b690fdc55835;1;211.22;2025-04-23 14:23:18+00
823;ddfafe92-e0e2-4669-a862-a6308b7c674b;2;500.95;2025-04-24 17:45:24+00
824;8f68828c-3e64-4243-95bc-967a79ff0cd0;1;305.0;2025-04-24 09:35:52+00
825;29423d1f-c0c8-4f5e-a4f7-e2c6219c074e;1;204.36;2025-04-25 14:13:31+00
826;68786587-30a5-4388-a993-2408878f30d2;2;469.6;2025-04-25 10:41:11+00
827;548a1eaa-bdc1-4559-b5b5-c1e1bb8e827f;1;813.0;2025-04-25 11:21:04+00
828;cb73d641-f02c-4161-9cf8-587330d3bd1a;2;490.95;2025-04-26 10:27:07+00
829;32ace846-3966-47c3-9f09-0f47583af988;1;760.68;2025-04-26 12:17:30+00
830;7adc8f77-b3fd-4edd-8224-bce2c88a9cf8;2;835.85;2025-04-26 09:52:10+00
831;faaa9234-5c6a-4a33-b57f-c0cf258d5179;2;613.92;2025-04-27 10:18:44+00
832;c31bf172-fd48-4aff-ac62-3c111f5e2f32;2;415.32;2025-04-28 13:21:44+00
833;6d0d4f85-96da-4c17-8690-fa302795013b;2;898.88;2025-04-29 09:54:15+00
834;6e23a014-a2e2-4414-bcfd-e4363b92b652;1;452.56;2025-04-30 15:50:25+00
835;7449c237-766c-47d4-ba98-ff9b1c635212;1;534.4;2025-05-01 16:53:35+00
